JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,Industry,JobUrl
Contents /Cleaner,ServiceMaster Restore of Victoria,"Victoria, BC",Posted30+ days ago,2022-08-06,"Applicants must have a valid drivers license.
Fire and Flood restoration company is looking to hire a detailed oriented cleaner/contents worker.",Full-time,"Energy, Mining, Utilities",ca.indeed.com/rc/clk?jk=812be40889922ee5&fccid=ec69b8d5b3af9543&vjs=3
"Driver, Class 1 - Tanker Truck located in Fort St. John, BC",CEDA,British Columbia,Posted30+ days ago,2022-08-06,"Clean and current driver's abstract.
Valid Class 1 driver’s licence.
Must be experienced with off road driving in rough terrains (mud, ice and snow) and have…",Full-time,"Energy, Mining, Utilities",ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C2wpz6Pg1eNWMyTGV9NRazh3OPYJviycoWuAZn5VALCiFYcuc3wgolur1xZK36_8KqHtz7kF85sehZw2_6ccb_-uPn6vCHkA63YHOpXbGuoMnuKP6g8Wd1128xRSC3IvOF2Q2Eqafh_tGTYKBMZrTm3Jq6E-BjS-2bxekB-J5lmIYRFG_3E3wYFYtC8E4pDEyDzhKH-cpopKvmKRg4ADZW9U1DVX9kgogRSqoK3bAySYYyuB6m9u-UhT1YKyqKkz97nyUbM17vS0ZXu67bXau2pIxfVjrn3IMMsMu_efG_umrWFO-8dO1rXXhgVXRRGpixr4ri7o52cEW_BPHNkzB93RYne19qGz8BAlSY5KhCrlEv7F2Bo3TUXs6HhyalsKIQnzJ86VwKod-8uZPxkNm46uLmuCXD0RVWFGr1-f67_CeRTC0MgOnNnXIRH3xKcOp8udNO0Gwzeu1kcJ8t9TPpGzkbfbhey4OaSvoen8i7jbQfLVteYq7u&xkcb=SoBb-_M3b6tX2qzUzp0PbzkdCdPP&p=14&fvj=1&vjs=3
2IC - Victoria Shipyards,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",Posted11 days ago,2022-08-06,"Must possess a valid B.C. security workers license and a valid standard first aid certificate.
Complete emergency response procedures and maintains first aid…",$20.57 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=220e654e1eb61a71&fccid=ec26b4d15520f79f&vjs=3
Warehouse Storesperson,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=cee4925ea0d3efc8&fccid=b97fe762142888a0&vjs=3
Security Guard- No Security License Required,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"Possess or be willing to attain a valid BC security worker's license.
Over 90% of our revenues go directly back to our staff in profit share bonuses, health &…",$18.05 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=73e0b7a568e84438&fccid=ec26b4d15520f79f&vjs=3
On Job Training (OJT) Supervisor,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",Posted7 days ago,2022-08-06,"Must have or willing to obtain a BC security worker's license.
This position will also assist the training department with the development of new training…",$25.55 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=a567649b6bccdffd&fccid=ec26b4d15520f79f&vjs=3
"Equity, Diversity & Inclusion Specialist",Babcock International,"Victoria, BC",Posted30 days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=5a60d1b89867ebbc&fccid=b97fe762142888a0&vjs=3
Business Analyst,De Havilland Aircraft of Canada,"Victoria, BC",Posted30+ days ago,2022-08-06,"APICS certification and Lean manufacturing experience preferred combination of education and experience.
Support testing and process development in the ERP…",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=1d1255a8de29e3db&fccid=fdc1daf7131b638c&vjs=3
Security Guard- RCMP Headquarters,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"Must have a valid BC security worker license.
Cover front desk, and greet visitors and staff as needed.
Monitor fire safety and be fully conversant with fire…",$19.08 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=a4d1f24da45b7e92&fccid=ec26b4d15520f79f&vjs=3
Jail Guard/Relief Jailer - Saanich Police,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"Must hold a valid Occupational First Aid Level 2 Certificate (OFA 2) or willing to train.
Continuously monitor prisoner condition through an electronic…",$23.43 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=9f2cb9e0f2c51847&fccid=ec26b4d15520f79f&vjs=3
Project Manager - Waterfront Operations,Babcock International,"Victoria, BC",Posted15 days ago,2022-08-06,"You will have significant responsibilities in the coordination and performance management of the delivery, leadership and direction of a major submarine refit…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=244c52fbdc4fb747&fccid=b97fe762142888a0&vjs=3
Project Controls Officer,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,Work closely with key stakeholders to develop and enhance dashboards and reports to craft the narrative of overall project/program performance.,,Aerospace & Defence,ca.indeed.com/rc/clk?jk=21309134560c8024&fccid=b97fe762142888a0&vjs=3
Warehouse Repair and Overhaul Specialist,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,Coordinate workload planning and supervise employees in the day to day operation of warehouse repair and overhaul activities in support of VISSC;,,Aerospace & Defence,ca.indeed.com/rc/clk?jk=a3e6bce3b01cf7d9&fccid=b97fe762142888a0&vjs=3
Intermediate Linux Systems Administrator,Lockheed Martin Corporation,"Victoria, BC",Posted25 days ago,2022-08-06,"This position is part of the Rotary and Mission Systems business area, where employees across Canada support engineering, systems integration, training,…",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=aba35f9d37904965&fccid=aeb15e43a6800b9d&vjs=3
Loss Prevention Officer,BLACKBIRD SECURITY INC.,"Victoria, BC",Employer30+ days ago,2022-08-06,"Valid Driver's license and own vehicle is an asset.
Maintaining safe and secure environment for customers and employees by patrolling and monitoring premises…",$17–$21 an hour,Aerospace & Defence,ca.indeed.com/company/Blackbird-Security-Inc/jobs/Loss-Prevention-Officer-477d0e6bb76fbb42?fccid=bb40d42b2cc68fd6&vjs=3
Materials Planner,Babcock International,"Victoria, BC",Posted2 days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=3ab5e09b8e2abd3e&fccid=b97fe762142888a0&vjs=3
Data Manager,Babcock International,"Victoria, BC",Posted22 days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=9937f3e15d71197e&fccid=b97fe762142888a0&vjs=3
Scope and Change Management Coordinator,Babcock International,"Victoria, BC",Posted10 days ago,2022-08-06,"Bachelor's degree strongly preferred, or, college diploma or certificate in Business management, Accounting, Finance, Engineering.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=76623c1707213b05&fccid=b97fe762142888a0&vjs=3
Quality Assurance Live File Custodian,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Support of professional development and reimbursement of membership dues.
You have the ability to review and interpret technical and systems drawings and…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=ec514b697209bd41&fccid=b97fe762142888a0&vjs=3
Landscape Technicians and Labour,Spirit,"Victoria, BC",EmployerActive 20 days ago,2022-08-06,Those who become full fledge crew members - we got your back (body and mind) with basic benefits and training - Also secret perks cause those who work hard…,$22–$32 an hour,Aerospace & Defence,ca.indeed.com/company/Spirit/jobs/Landscape-Technician-Labour-debd84050e44ab7d?fccid=ff875ca938e8cae7&vjs=3
Desktop Support Analyst,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=209778066c6e4b6b&fccid=b97fe762142888a0&vjs=3
Health and Safety Advisor,De Havilland Aircraft of Canada,"Sidney, BC",Posted30+ days ago,2022-08-06,"Oversees site / facility incident investigations to ensure that a root cause analysis results in the prevention of recurrence of same or similar events, and in…",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=f9148a939b365c23&fccid=fdc1daf7131b638c&vjs=3
Cost Controller,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"You have at least 4 years of experience in a cost controller function and a degree in finance, business administration, engineering or other relevant field.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=086c75694afca018&fccid=b97fe762142888a0&vjs=3
Security Guard,BLACKBIRD SECURITY INC.,"Victoria, BC",EmployerActive 19 days ago,2022-08-06,"Maintaining safe and secure environment for customers and employees by patrolling and monitoring premises and personnel.
Must be willing to stand for 8 hours.",$18–$20 an hour,Aerospace & Defence,ca.indeed.com/company/Blackbird-Security-Inc/jobs/Security-Guard-f4b16eecc9c30e88?fccid=bb40d42b2cc68fd6&vjs=3
Security Guard- Canadian Coast Guard,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"$500 signing bonus for applicants with an existing security license! *.
Over 90% of our revenues go directly back to our staff in health & dental benefits, RRSP…",$17.91 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=eec5eae1a1284cb0&fccid=ec26b4d15520f79f&vjs=3
Principal Test Specialist (Weapons),Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=b94b73058ac38584&fccid=b97fe762142888a0&vjs=3
"Principal Test Specialist, Electrical",Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"A minimum of a bachelors degree in a relevant field, preference for a technical Marine engineering discipline.
Control and monitoring system testing experience.","$102,000–$116,000 a year",Aerospace & Defence,ca.indeed.com/rc/clk?jk=3c8ed4c15e27cc40&fccid=b97fe762142888a0&vjs=3
Security Guard- James Bay,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",Posted11 days ago,2022-08-06,"$500 signing bonus for applicants with an existing security license! *.
Over 90% of our revenues go directly back to our staff in health & dental benefits, RRSP…",$17.91 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=d9656e7646651452&fccid=ec26b4d15520f79f&vjs=3
Detention Guard- RCMP Sidney,"Commissionaires Victoria, The Islands And Yukon","Sidney, BC",Posted21 days ago,2022-08-06,"Under the direction of the RCMP Member responsible for Cell Block Operations, the Detention Guard is primarily responsible to monitor the safety and well-being…",$20.68 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=13c266edee256327&fccid=ec26b4d15520f79f&vjs=3
Administrateur intermédiaire des systèmes Linux,Lockheed Martin Corporation,"Victoria, BC",Posted25 days ago,2022-08-06,Le candidat retenu sera l’administrateur système principal chargé de la maintenance et de la mise à niveau du Simulateur d’opérations de combat évolué en…,Part-time +1,Aerospace & Defence,ca.indeed.com/rc/clk?jk=b714197782b32e8c&fccid=aeb15e43a6800b9d&vjs=3
Configuration Management Specialist,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=b644e640946966f2&fccid=b97fe762142888a0&vjs=3
Detention Guard - West Shore RCMP,"Commissionaires Victoria, The Islands And Yukon","Highlands, BC",Posted30+ days ago,2022-08-06,"Under the direction of the RCMP Member responsible for Cell Block Operations, the Detention Guard is primarily responsible to monitor the safety and well-being…",$20.68 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=399620e007752fb6&fccid=ec26b4d15520f79f&vjs=3
Detention Guard - West Shore RCMP,"Commissionaires Victoria, The Islands And Yukon","Highlands, BC",PostedPosted 30+ days ago,2022-08-06,"Under the direction of the RCMP Member responsible for Cell Block Operations, the Detention Guard is primarily responsible to monitor the safety and well-being…",$20.68 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=399620e007752fb6&fccid=ec26b4d15520f79f&vjs=3
Security Guard - Esquimalt Graving Dock,"Commissionaires Victoria, The Islands And Yukon","Esquimalt, BC",PostedToday,2022-08-06,"Must possess a valid B.C. security workers licence.
$500 signing bonus for applicants with an existing security license! *.
Free and paid training programs.",$18.05 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=6e81d3160ae88778&fccid=ec26b4d15520f79f&vjs=3
Project Manager,Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Develop and maintain a close working relationship with submarine project customers and sustainment project stakeholders.
Never compromise on health and safety.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=e267424022fbf355&fccid=b97fe762142888a0&vjs=3
Operations Delivery Manager (2 Positions),Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Utilizing project execution control methodology, lead teams to develop daily and weekly workface plans, and detailed project planning schedules.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=f98abb7ab58068aa&fccid=b97fe762142888a0&vjs=3
Planning Manager,Babcock International,"Victoria, BC",PostedPosted 10 days ago,2022-08-06,"Manage and develop effective relationships with customers and key stakeholders by enhancing two-way communication, building an understanding of customer…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=8950cb18b418c3f2&fccid=b97fe762142888a0&vjs=3
Operations Delivery Manager,Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Utilizing project execution control methodology, leading teams to develop daily and weekly workface plans, and detailed project planning schedules.",Full-time,Aerospace & Defence,ca.indeed.com/rc/clk?jk=88bd79bba233f00c&fccid=b97fe762142888a0&vjs=3
Project Planner,Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=2c939d78f4c96d18&fccid=b97fe762142888a0&vjs=3
Elite Security Guard,BLACKBIRD SECURITY INC.,"Victoria, BC",Employer30+ days ago,2022-08-06,"Valid Driver's license and own vehicle is an asset.
Maintaining safe and secure environment for customers and employees by patrolling and monitoring premises…",$17–$20 an hour,Aerospace & Defence,ca.indeed.com/company/Blackbird-Security-Inc/jobs/Elite-Security-Guard-84d4737c0e2fc265?fccid=bb40d42b2cc68fd6&vjs=3
Security Guard- Overnights,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"$500 signing bonus for applicants with an existing security license! *.
Over 90% of our revenues go directly back to our staff in profit share bonuses, health &…",$16.73–$22.55 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=a96570e6924bda8b&fccid=ec26b4d15520f79f&vjs=3
Head of Procurement and Supply Chain Management - Marine,Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Ability to develop long term strategic and operational plans, including:
A degree/diploma in a related field, or equivalent combination of qualification and…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=2ce6f41b74d8a6ae&fccid=b97fe762142888a0&vjs=3
"Security Guard - Uniform, Tactical, LPO",BLACKBIRD SECURITY INC.,"Victoria, BC",EmployerActive 18 days ago,2022-08-06,"Valid Driver's license and own vehicle is an asset.
Your duties will include patrolling store aisles and monitoring customers, watching security camera footage…",$17–$20 an hour,Aerospace & Defence,ca.indeed.com/company/Blackbird-Security-Inc/jobs/Security-Guard-3132962266d43da9?fccid=bb40d42b2cc68fd6&vjs=3
Security Guard- Royal Roads University,"Commissionaires Victoria, The Islands And Yukon","Victoria, BC",PostedToday,2022-08-06,"Possess or be willing to obtain a valid BC security worker's license.
$500 signing bonus for applicants with an existing security license! *.",$19.30 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=5e9636236ba7c4fd&fccid=ec26b4d15520f79f&vjs=3
motor vehicle technician,BMT Group Services Ltd,"North Saanich, BC",PostedPosted 30+ days ago,2022-08-06,"Advise customers on work performed and future repair requirements.
Inspect motor in operation, road test motor vehicles and test automotive systems and…",$28.00–$29.50 an hour,Aerospace & Defence,ca.indeed.com/rc/clk?jk=b6b3282165718f08&fccid=4de94e5e79a0151a&vjs=3
In Service Support Project Lead,Babcock International,"Victoria, BC",PostedPosted 16 days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",Temporary,Aerospace & Defence,ca.indeed.com/rc/clk?jk=a0036402066ac054&fccid=b97fe762142888a0&vjs=3
Project Controls Lead,Babcock International,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Responsible for weekly earned value management reporting, analysis, and communication along with the development and maintenance of project control metrics and…","$85,000–$99,000 a year",Aerospace & Defence,ca.indeed.com/rc/clk?jk=6aaca99c3e4e012b&fccid=b97fe762142888a0&vjs=3
Security Guard - Uniform (ON-CALL/CASUAL),BLACKBIRD SECURITY INC.,"Victoria, BC",Hiring ongoing,2022-08-06,"Valid Driver's license and own vehicle is an asset.
Maintaining a safe and secure environment for customers and employees by patrolling and monitoring premises…",$16–$21 an hour,Aerospace & Defence,ca.indeed.com/company/Blackbird-Security-Inc/jobs/Security-Guard-63d1035b3a529854?fccid=bb40d42b2cc68fd6&vjs=3
Quality Support Team Manager - Structures and UMM,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Must be eligible for certification as a Quality Professional under the International Register of Certificated Auditors (IRCA), American Society for Quality (ASQ…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=2234b542dcc44d71&fccid=b97fe762142888a0&vjs=3
"Junior Test Specialist, Electrical (Permanent)",Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=94c9230e4cd11375&fccid=b97fe762142888a0&vjs=3
Welding & NDT QA Inspector,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Welding experience, Red Seal certification and performance qualifications, recognized NDT (eg. CGSB or ISO 9712) technician certifications / qualifications.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=45192312c39a3855&fccid=b97fe762142888a0&vjs=3
Group Lead Mechanical,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Work collaboratively with the MDDO management team striving to develop, maintain, and continuously improve processes, tools, and guidance in the field of design…",Temporary,Aerospace & Defence,ca.indeed.com/rc/clk?jk=08f85d4459a03e50&fccid=b97fe762142888a0&vjs=3
Commissioning Manager Platform Systems (Permanent),Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"Underpinned by a deep understanding of technology integration, asset management, and specialist training, Babcock International works with customers around the…",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=fd739944edb039c1&fccid=b97fe762142888a0&vjs=3
"Manager, Strategic Subcontracts - Marine",Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,"You hold a Bachelor of Commerce, Economics, or degree/diploma in a related field An appropriate combination of education and experience may also be considered.",,Aerospace & Defence,ca.indeed.com/rc/clk?jk=bbd3c03da8e142b2&fccid=b97fe762142888a0&vjs=3
Chief Naval Architecture Surveyor,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,Coordinate the training and development needs of surveying engineers and technicians to meet the evolving resource requirements of the submarine hull survey…,,Aerospace & Defence,ca.indeed.com/rc/clk?jk=ac3e990ab7038a90&fccid=b97fe762142888a0&vjs=3
Project Controls Specialist,Babcock International,"Victoria, BC",Posted30+ days ago,2022-08-06,Work closely with key stakeholders to develop and enhance dashboards and reports to craft the narrative of overall project/program performance.,,Aerospace & Defence,ca.indeed.com/rc/clk?jk=661a3f06793d33b4&fccid=b97fe762142888a0&vjs=3
Export and Customs Specialist,MTU Maintenance Canada,Hybrid remote in Canada,Employer30+ days ago,2022-08-06,This role will address current gaps and exposure in compliance and export regulations and compliance process with regards to existing and future military…,Full-time,Aerospace & Defence,ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BGZtGUlJRnpEQZW7yxqpQz2MQjg_sQOkASfkbciViEjjJvNDnEm6148buS4e5uuEWya5RoJ3hYKhauDIjniiG4xjlRiZXUZqrSKzSggf5Sxdc3bHWOm4-fQhr1iZnWQ8tXIvUXmBJvIzw3qFPjxaHsZhat00tv-4zbJK4e3TG2aXi59OPmGaAJe3kyAvkYpfcDIU6gogyptp4KWzXN9fiOiFoxRrbB493W3CUXqt8-HzrkW5J6Lo1M88vGLGY_7-feBDpb81eqatSwQ6QbiG6suAEjZZpFgwGYiGa_e2701mkwatOEg0PQ8ZUJQnsGyHwU_rhrcRk_Mo0dGdk_Qa_icoRpXGExkSxW0R8YNPuJu5ztgMD58bDrob3koK9l2PGwEVNQvX1tkjpmNrdgiYzjmS305U7vLN41iNjI4rUfRFU1enOZstIwNSePxEC-oMcW7_mTLhLj8gJHyS8i9PqmGlpxq43Ds0Y=&xkcb=SoCd-_M3b6tXSiTUzp0PbzkdCdPP&p=9&fvj=1&vjs=3
